score_cut,breadth_cut,spread_cut,hold_min,tp_bp,sl_bp,pre_trades,commission_bp,W0_net,W1_net,W2_net,W3_net,W4_net,positive_windows,usable_windows,pre_net,pre_mean,robust_day_10bp,robust_ticker_10bp
1.75,0.65,1.5,60.0,20.0,15.0,67,6,-120.3629839681164,-74.41020887826636,-177.8697390668097,19.927842505717898,-9.073250308039775,1,5,-361.7883397155143,-5.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,60.0,20.0,15.0,67,8,-148.3629839681164,-96.41020887826636,-221.8697390668097,5.927842505717898,-35.073250308039775,1,5,-495.7883397155143,-7.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,60.0,20.0,15.0,67,10,-176.3629839681164,-118.41020887826636,-265.8697390668097,-8.072157494282102,-61.073250308039775,0,5,-629.7883397155143,-9.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,60.0,20.0,15.0,67,12,-204.3629839681164,-140.41020887826636,-309.8697390668097,-22.072157494282102,-87.07325030803977,0,5,-763.7883397155143,-11.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,60.0,20.0,25.0,64,0,47.13553302035936,-3.036368796766041,-369.1588973408782,49.81123521338082,36.081475066388435,3,5,-239.16702283751556,-3.7369847318361806,-925.1823118685904,-906.9983561788102
1.75,0.65,1.5,60.0,20.0,25.0,64,2,19.13553302035936,-25.03636879676604,-409.1588973408782,35.81123521338082,12.081475066388435,3,5,-367.16702283751556,-5.736984731836181,-925.1823118685904,-906.9983561788102
1.75,0.65,1.5,60.0,20.0,25.0,64,4,-8.864466979640639,-47.03636879676604,-449.1588973408782,21.81123521338082,-11.918524933611565,1,5,-495.16702283751556,-7.736984731836181,-925.1823118685904,-906.9983561788102
1.75,0.65,1.5,60.0,20.0,25.0,64,6,-36.86446697964064,-69.03636879676604,-489.1588973408782,7.811235213380819,-35.918524933611565,1,5,-623.1670228375156,-9.73698473183618,-925.1823118685904,-906.9983561788102
1.75,0.65,1.5,60.0,20.0,25.0,64,8,-64.86446697964064,-91.03636879676604,-529.1588973408782,-6.188764786619181,-59.918524933611565,0,5,-751.1670228375156,-11.73698473183618,-925.1823118685904,-906.9983561788102
1.75,0.65,1.5,60.0,20.0,25.0,64,10,-92.86446697964064,-113.03636879676604,-569.1588973408782,-20.18876478661918,-83.91852493361156,0,5,-879.1670228375156,-13.73698473183618,-925.1823118685904,-906.9983561788102
1.75,0.65,1.5,60.0,20.0,25.0,64,12,-120.86446697964064,-135.03636879676606,-609.1588973408782,-34.18876478661918,-107.91852493361156,0,5,-1007.1670228375156,-15.73698473183618,-925.1823118685904,-906.9983561788102
1.75,0.65,1.5,60.0,20.0,35.0,64,0,54.18477535478965,33.49945149611989,-292.7143110847248,6.759539635900303,-4.658782849225162,3,5,-202.92932744714005,-3.1707707413615633,-901.5365018988554,-893.1224255922027
1.75,0.65,1.5,60.0,20.0,35.0,64,2,26.18477535478965,11.499451496119889,-332.7143110847248,-7.240460364099697,-28.65878284922516,2,5,-330.92932744714005,-5.170770741361563,-901.5365018988554,-893.1224255922027
1.75,0.65,1.5,60.0,20.0,35.0,64,4,-1.8152246452103498,-10.500548503880111,-372.7143110847248,-21.240460364099697,-52.65878284922516,0,5,-458.92932744714005,-7.170770741361563,-901.5365018988554,-893.1224255922027
1.75,0.65,1.5,60.0,20.0,35.0,64,6,-29.81522464521035,-32.50054850388011,-412.7143110847248,-35.2404603640997,-76.65878284922516,0,5,-586.92932744714,-9.170770741361563,-901.5365018988554,-893.1224255922027
1.75,0.65,1.5,60.0,20.0,35.0,64,8,-57.81522464521035,-54.50054850388011,-452.7143110847248,-49.2404603640997,-100.65878284922516,0,5,-714.92932744714,-11.170770741361563,-901.5365018988554,-893.1224255922027
1.75,0.65,1.5,60.0,20.0,35.0,64,10,-85.81522464521035,-76.50054850388011,-492.7143110847248,-63.2404603640997,-124.65878284922516,0,5,-842.92932744714,-13.170770741361563,-901.5365018988554,-893.1224255922027
1.75,0.65,1.5,60.0,20.0,35.0,64,12,-113.81522464521035,-98.50054850388011,-532.7143110847248,-77.2404603640997,-148.65878284922516,0,5,-970.92932744714,-15.170770741361563,-901.5365018988554,-893.1224255922027
1.75,0.65,1.5,60.0,20.0,50.0,64,0,-4.28046539201182,70.203010732737,-262.6041997036654,4.703004339654072,-20.103678948757278,2,5,-212.08232897204346,-3.313786390188179,-898.0976180031182,-902.275427117106
1.75,0.65,1.5,60.0,20.0,50.0,64,2,-32.28046539201182,48.20301073273699,-302.6041997036654,-9.296995660345928,-44.10367894875728,1,5,-340.08232897204346,-5.313786390188179,-898.0976180031182,-902.275427117106
1.75,0.65,1.5,60.0,20.0,50.0,64,4,-60.28046539201182,26.203010732736992,-342.6041997036654,-23.296995660345928,-68.10367894875728,1,5,-468.08232897204346,-7.313786390188179,-898.0976180031182,-902.275427117106
1.75,0.65,1.5,60.0,20.0,50.0,64,6,-88.28046539201182,4.203010732736992,-382.6041997036654,-37.29699566034593,-92.10367894875728,1,5,-596.0823289720435,-9.313786390188179,-898.0976180031182,-902.275427117106
1.75,0.65,1.5,60.0,20.0,50.0,64,8,-116.28046539201182,-17.796989267263008,-422.6041997036654,-51.29699566034593,-116.10367894875728,0,5,-724.0823289720435,-11.313786390188179,-898.0976180031182,-902.275427117106
1.75,0.65,1.5,60.0,20.0,50.0,64,10,-144.28046539201182,-39.79698926726301,-462.6041997036654,-65.29699566034593,-140.10367894875728,0,5,-852.0823289720435,-13.313786390188179,-898.0976180031182,-902.275427117106
1.75,0.65,1.5,60.0,20.0,50.0,64,12,-172.28046539201182,-61.79698926726301,-502.6041997036654,-79.29699566034593,-164.10367894875728,0,5,-980.0823289720435,-15.313786390188179,-898.0976180031182,-902.275427117106
1.75,0.65,1.5,60.0,30.0,15.0,67,0,-118.41982592067188,-16.853533129914723,-104.31053259913881,65.77028892807678,108.73652233479842,2,5,-65.0770803868503,-0.9712997072664223,-781.6667647813476,-762.049946901406
1.75,0.65,1.5,60.0,30.0,15.0,67,2,-146.41982592067188,-38.85353312991472,-148.3105325991388,51.77028892807679,82.73652233479842,2,5,-199.0770803868503,-2.9712997072664225,-781.6667647813476,-762.049946901406
1.75,0.65,1.5,60.0,30.0,15.0,67,4,-174.41982592067188,-60.85353312991472,-192.3105325991388,37.77028892807679,56.736522334798416,2,5,-333.0770803868503,-4.9712997072664225,-781.6667647813476,-762.049946901406
1.75,0.65,1.5,60.0,30.0,15.0,67,6,-202.41982592067188,-82.85353312991472,-236.3105325991388,23.770288928076788,30.736522334798416,2,5,-467.0770803868503,-6.9712997072664225,-781.6667647813476,-762.049946901406
1.75,0.65,1.5,60.0,30.0,15.0,67,8,-230.41982592067188,-104.85353312991472,-280.3105325991388,9.770288928076788,4.736522334798416,2,5,-601.0770803868503,-8.971299707266422,-781.6667647813476,-762.049946901406
1.75,0.65,1.5,60.0,30.0,15.0,67,10,-258.4198259206719,-126.85353312991472,-324.3105325991388,-4.229711071923212,-21.263477665201584,0,5,-735.0770803868503,-10.971299707266422,-781.6667647813476,-762.049946901406
1.75,0.65,1.5,60.0,30.0,15.0,67,12,-286.4198259206719,-148.85353312991472,-368.3105325991388,-18.229711071923212,-47.263477665201584,0,5,-869.0770803868503,-12.971299707266422,-781.6667647813476,-762.049946901406
1.75,0.65,1.5,60.0,30.0,25.0,64,0,-28.228367899936586,-43.44532281062183,-470.69820123278487,109.10059174400666,124.96881744798819,2,5,-308.3024827513482,-4.817226292989815,-994.8921671458456,-989.5720779847504
1.75,0.65,1.5,60.0,30.0,25.0,64,2,-56.228367899936586,-65.44532281062183,-510.69820123278487,95.10059174400666,100.96881744798819,2,5,-436.3024827513482,-6.817226292989815,-994.8921671458456,-989.5720779847504
1.75,0.65,1.5,60.0,30.0,25.0,64,4,-84.22836789993659,-87.44532281062183,-550.6982012327849,81.10059174400666,76.96881744798819,2,5,-564.3024827513482,-8.817226292989815,-994.8921671458456,-989.5720779847504
1.75,0.65,1.5,60.0,30.0,25.0,64,6,-112.22836789993659,-109.44532281062183,-590.6982012327849,67.10059174400666,52.968817447988194,2,5,-692.3024827513482,-10.817226292989815,-994.8921671458456,-989.5720779847504
1.75,0.65,1.5,60.0,30.0,25.0,64,8,-140.2283678999366,-131.44532281062183,-630.6982012327849,53.10059174400666,28.968817447988194,2,5,-820.3024827513482,-12.817226292989815,-994.8921671458456,-989.5720779847504
1.75,0.65,1.5,60.0,30.0,25.0,64,10,-168.2283678999366,-153.44532281062183,-670.6982012327849,39.10059174400666,4.968817447988194,2,5,-948.3024827513482,-14.817226292989815,-994.8921671458456,-989.5720779847504
1.75,0.65,1.5,60.0,30.0,25.0,64,12,-196.2283678999366,-175.44532281062183,-710.6982012327849,25.100591744006657,-19.031182552011806,1,5,-1076.3024827513482,-16.817226292989815,-994.8921671458456,-989.5720779847504
1.75,0.65,1.5,60.0,30.0,35.0,64,0,-130.2678751082255,4.179812400427167,-294.1880817091792,66.04889616652615,84.22855953237459,3,5,-269.9986887180768,-4.21872951121995,-992.1758887352398,-1009.2701077274468
1.75,0.65,1.5,60.0,30.0,35.0,64,2,-158.2678751082255,-17.820187599572833,-334.1880817091792,52.048896166526156,60.2285595323746,2,5,-397.9986887180768,-6.21872951121995,-992.1758887352398,-1009.2701077274468
1.75,0.65,1.5,60.0,30.0,35.0,64,4,-186.2678751082255,-39.82018759957283,-374.1880817091792,38.048896166526156,36.2285595323746,2,5,-525.9986887180768,-8.21872951121995,-992.1758887352398,-1009.2701077274468
1.75,0.65,1.5,60.0,30.0,35.0,64,6,-214.2678751082255,-61.82018759957283,-414.1880817091792,24.048896166526156,12.228559532374597,2,5,-653.9986887180768,-10.21872951121995,-992.1758887352398,-1009.2701077274468
1.75,0.65,1.5,60.0,30.0,35.0,64,8,-242.2678751082255,-83.82018759957283,-454.1880817091792,10.048896166526156,-11.771440467625403,1,5,-781.9986887180768,-12.21872951121995,-992.1758887352398,-1009.2701077274468
1.75,0.65,1.5,60.0,30.0,35.0,64,10,-270.2678751082255,-105.82018759957283,-494.1880817091792,-3.951103833473845,-35.7714404676254,0,5,-909.9986887180768,-14.21872951121995,-992.1758887352398,-1009.2701077274468
1.75,0.65,1.5,60.0,30.0,35.0,64,12,-298.2678751082255,-127.82018759957283,-534.1880817091792,-17.951103833473844,-59.7714404676254,0,5,-1037.9986887180767,-16.218729511219948,-992.1758887352398,-1009.2701077274468
1.75,0.65,1.5,60.0,30.0,50.0,64,0,-236.17236153107308,34.43062246303823,-264.0781355080812,63.99236087027993,68.78366343284245,3,5,-333.0438502729936,-5.203810160515525,-1055.2210502901569,-1072.3152692823635
1.75,0.65,1.5,60.0,30.0,50.0,64,2,-264.1723615310731,12.430622463038233,-304.0781355080812,49.99236087027993,44.78366343284245,3,5,-461.0438502729936,-7.203810160515525,-1055.2210502901569,-1072.3152692823635
1.75,0.65,1.5,60.0,30.0,50.0,64,4,-292.1723615310731,-9.569377536961767,-344.0781355080812,35.99236087027993,20.783663432842452,2,5,-589.0438502729936,-9.203810160515525,-1055.2210502901569,-1072.3152692823635
1.75,0.65,1.5,60.0,30.0,50.0,64,6,-320.1723615310731,-31.569377536961767,-384.0781355080812,21.99236087027993,-3.2163365671575477,1,5,-717.0438502729936,-11.203810160515525,-1055.2210502901569,-1072.3152692823635
1.75,0.65,1.5,60.0,30.0,50.0,64,8,-348.1723615310731,-53.56937753696177,-424.0781355080812,7.992360870279931,-27.216336567157548,1,5,-845.0438502729936,-13.203810160515525,-1055.2210502901569,-1072.3152692823635
1.75,0.65,1.5,60.0,30.0,50.0,64,10,-376.1723615310731,-75.56937753696177,-464.0781355080812,-6.007639129720069,-51.21633656715755,0,5,-973.0438502729936,-15.203810160515525,-1055.2210502901569,-1072.3152692823635
1.75,0.65,1.5,60.0,30.0,50.0,64,12,-404.1723615310731,-97.56937753696177,-504.0781355080812,-20.00763912972007,-75.21633656715755,0,5,-1101.0438502729935,-17.203810160515523,-1055.2210502901569,-1072.3152692823635
1.75,0.65,1.5,60.0,40.0,15.0,67,0,-137.32064320983972,-29.982208783739964,-251.53863938627376,102.67658428254217,47.94922530991553,2,5,-268.2156817873956,-4.003219131155158,-1014.351615188304,-996.3324839501342
1.75,0.65,1.5,60.0,40.0,15.0,67,2,-165.32064320983972,-51.982208783739964,-295.53863938627376,88.67658428254217,21.949225309915533,2,5,-402.2156817873956,-6.003219131155158,-1014.351615188304,-996.3324839501342
1.75,0.65,1.5,60.0,40.0,15.0,67,4,-193.32064320983972,-73.98220878373996,-339.53863938627376,74.67658428254217,-4.050774690084467,1,5,-536.2156817873956,-8.00321913115516,-1014.351615188304,-996.3324839501342
1.75,0.65,1.5,60.0,40.0,15.0,67,6,-221.32064320983972,-95.98220878373996,-383.53863938627376,60.676584282542166,-30.050774690084467,1,5,-670.2156817873956,-10.00321913115516,-1014.351615188304,-996.3324839501342
1.75,0.65,1.5,60.0,40.0,15.0,67,8,-249.32064320983972,-117.98220878373996,-427.53863938627376,46.676584282542166,-56.05077469008447,1,5,-804.2156817873956,-12.00321913115516,-1014.351615188304,-996.3324839501342
1.75,0.65,1.5,60.0,40.0,15.0,67,10,-277.3206432098397,-139.98220878373996,-471.53863938627376,32.676584282542166,-82.05077469008447,1,5,-938.2156817873956,-14.00321913115516,-1014.351615188304,-996.3324839501342
1.75,0.65,1.5,60.0,40.0,15.0,67,12,-305.3206432098397,-161.98220878373996,-515.5386393862738,18.676584282542166,-108.05077469008447,1,5,-1072.2156817873956,-16.00321913115516,-1014.351615188304,-996.3324839501342
1.75,0.65,1.5,60.0,40.0,25.0,64,0,-104.921467913219,-56.57399846444707,-626.9884417539319,146.00688709847205,74.81116468552962,2,5,-567.6658563475962,-8.869779005431191,-1283.8017897485047,-1279.1755017274163
1.75,0.65,1.5,60.0,40.0,25.0,64,2,-132.921467913219,-78.57399846444707,-666.9884417539319,132.00688709847205,50.81116468552962,2,5,-695.6658563475962,-10.869779005431191,-1283.8017897485047,-1279.1755017274163
1.75,0.65,1.5,60.0,40.0,25.0,64,4,-160.921467913219,-100.57399846444707,-706.9884417539319,118.00688709847205,26.81116468552962,2,5,-823.6658563475962,-12.869779005431191,-1283.8017897485047,-1279.1755017274163
1.75,0.65,1.5,60.0,40.0,25.0,64,6,-188.921467913219,-122.57399846444707,-746.9884417539319,104.00688709847205,2.8111646855296186,2,5,-951.6658563475962,-14.869779005431191,-1283.8017897485047,-1279.1755017274163
1.75,0.65,1.5,60.0,40.0,25.0,64,8,-216.921467913219,-144.57399846444707,-786.9884417539319,90.00688709847205,-21.18883531447038,1,5,-1079.6658563475962,-16.86977900543119,-1283.8017897485047,-1279.1755017274163
1.75,0.65,1.5,60.0,40.0,25.0,64,10,-244.921467913219,-166.57399846444707,-826.9884417539319,76.00688709847205,-45.18883531447038,1,5,-1207.6658563475962,-18.86977900543119,-1283.8017897485047,-1279.1755017274163
1.75,0.65,1.5,60.0,40.0,25.0,64,12,-272.921467913219,-188.57399846444707,-866.9884417539319,62.00688709847205,-69.18883531447038,1,5,-1335.6658563475962,-20.86977900543119,-1283.8017897485047,-1279.1755017274163
1.75,0.65,1.5,60.0,40.0,35.0,64,0,-219.82321200752438,17.22217113432538,-472.21281508518007,102.95519152099152,34.08082563845775,3,5,-537.7778387989297,-8.402778731233276,-1253.913772199838,-1319.0568847758193
1.75,0.65,1.5,60.0,40.0,35.0,64,2,-247.82321200752438,-4.777828865674621,-512.2128150851801,88.95519152099152,10.080825638457753,2,5,-665.7778387989297,-10.402778731233276,-1253.913772199838,-1319.0568847758193
1.75,0.65,1.5,60.0,40.0,35.0,64,4,-275.8232120075244,-26.77782886567462,-552.2128150851801,74.95519152099152,-13.919174361542247,1,5,-793.7778387989297,-12.402778731233276,-1253.913772199838,-1319.0568847758193
1.75,0.65,1.5,60.0,40.0,35.0,64,6,-303.8232120075244,-48.77782886567462,-592.2128150851801,60.95519152099151,-37.91917436154225,1,5,-921.7778387989297,-14.402778731233276,-1253.913772199838,-1319.0568847758193
1.75,0.65,1.5,60.0,40.0,35.0,64,8,-331.8232120075244,-70.77782886567462,-632.2128150851801,46.95519152099151,-61.91917436154225,1,5,-1049.7778387989297,-16.402778731233276,-1253.913772199838,-1319.0568847758193
1.75,0.65,1.5,60.0,40.0,35.0,64,10,-359.8232120075244,-92.77782886567462,-672.2128150851801,32.95519152099151,-85.91917436154225,1,5,-1177.7778387989297,-18.402778731233276,-1253.913772199838,-1319.0568847758193
1.75,0.65,1.5,60.0,40.0,35.0,64,12,-387.8232120075244,-114.77782886567462,-712.2128150851801,18.955191520991512,-109.91917436154225,1,5,-1305.7778387989297,-20.402778731233276,-1253.913772199838,-1319.0568847758193
1.75,0.65,1.5,60.0,40.0,50.0,64,0,-342.62144146327387,47.47298119693647,-311.5932908485443,100.89865622474531,18.635929538925595,3,5,-487.20716535121073,-7.612611958612668,-1203.3430987521192,-1268.4862113281006
1.75,0.65,1.5,60.0,40.0,50.0,64,2,-370.62144146327387,25.472981196936473,-351.5932908485443,86.89865622474531,-5.364070461074405,2,5,-615.2071653512107,-9.612611958612668,-1203.3430987521192,-1268.4862113281006
1.75,0.65,1.5,60.0,40.0,50.0,64,4,-398.62144146327387,3.4729811969364732,-391.5932908485443,72.89865622474531,-29.364070461074405,2,5,-743.2071653512107,-11.612611958612668,-1203.3430987521192,-1268.4862113281006
1.75,0.65,1.5,60.0,40.0,50.0,64,6,-426.62144146327387,-18.527018803063527,-431.5932908485443,58.8986562247453,-53.364070461074405,1,5,-871.2071653512107,-13.612611958612668,-1203.3430987521192,-1268.4862113281006
1.75,0.65,1.5,60.0,40.0,50.0,64,8,-454.62144146327387,-40.52701880306353,-471.5932908485443,44.8986562247453,-77.3640704610744,1,5,-999.2071653512107,-15.612611958612668,-1203.3430987521192,-1268.4862113281006
1.75,0.65,1.5,60.0,40.0,50.0,64,10,-482.62144146327387,-62.52701880306353,-511.5932908485443,30.898656224745302,-101.3640704610744,1,5,-1127.2071653512107,-17.612611958612668,-1203.3430987521192,-1268.4862113281006
1.75,0.65,1.5,60.0,40.0,50.0,64,12,-510.62144146327387,-84.52701880306353,-551.5932908485443,16.898656224745302,-125.3640704610744,1,5,-1255.2071653512107,-19.612611958612668,-1203.3430987521192,-1268.4862113281006
1.75,0.65,1.5,60.0,60.0,15.0,65,0,-144.79678175862244,-0.548773999767846,-308.44016689546925,172.1168330267339,94.74483874261135,2,5,-186.92405088451426,-2.875754628992527,-973.4141786428676,-895.0408530472529
1.75,0.65,1.5,60.0,60.0,15.0,65,2,-170.79678175862244,-20.548773999767846,-352.44016689546925,158.1168330267339,68.74483874261135,2,5,-316.92405088451426,-4.875754628992527,-973.4141786428676,-895.0408530472529
1.75,0.65,1.5,60.0,60.0,15.0,65,4,-196.79678175862244,-40.548773999767846,-396.44016689546925,144.1168330267339,42.74483874261135,2,5,-446.92405088451426,-6.875754628992527,-973.4141786428676,-895.0408530472529
1.75,0.65,1.5,60.0,60.0,15.0,65,6,-222.79678175862244,-60.548773999767846,-440.44016689546925,130.1168330267339,16.74483874261135,2,5,-576.9240508845143,-8.875754628992526,-973.4141786428676,-895.0408530472529
1.75,0.65,1.5,60.0,60.0,15.0,65,8,-248.79678175862244,-80.54877399976785,-484.44016689546925,116.1168330267339,-9.25516125738865,1,5,-706.9240508845143,-10.875754628992526,-973.4141786428676,-895.0408530472529
1.75,0.65,1.5,60.0,60.0,15.0,65,10,-274.79678175862244,-100.54877399976785,-528.4401668954692,102.1168330267339,-35.25516125738865,1,5,-836.9240508845143,-12.875754628992526,-973.4141786428676,-895.0408530472529
1.75,0.65,1.5,60.0,60.0,15.0,65,12,-300.79678175862244,-120.54877399976785,-572.4401668954692,88.1168330267339,-61.25516125738865,1,5,-966.9240508845143,-14.875754628992526,-973.4141786428676,-895.0408530472529
1.75,0.65,1.5,60.0,60.0,25.0,62,0,-115.63624363574652,-27.14056368047494,-706.3215667597004,191.72856091590427,131.29928861382334,2,5,-526.0705245461943,-8.485008460422488,-1272.9748526836388,-1204.187326708933
1.75,0.65,1.5,60.0,60.0,25.0,62,2,-141.63624363574652,-47.14056368047494,-746.3215667597004,177.72856091590427,107.29928861382334,2,5,-650.0705245461943,-10.485008460422488,-1272.9748526836388,-1204.187326708933
1.75,0.65,1.5,60.0,60.0,25.0,62,4,-167.63624363574652,-67.14056368047494,-786.3215667597004,163.72856091590427,83.29928861382334,2,5,-774.0705245461943,-12.485008460422488,-1272.9748526836388,-1204.187326708933
1.75,0.65,1.5,60.0,60.0,25.0,62,6,-193.63624363574652,-87.14056368047494,-826.3215667597004,149.72856091590427,59.299288613823336,2,5,-898.0705245461943,-14.485008460422488,-1272.9748526836388,-1204.187326708933
1.75,0.65,1.5,60.0,60.0,25.0,62,8,-219.63624363574652,-107.14056368047494,-866.3215667597004,135.72856091590427,35.299288613823336,2,5,-1022.0705245461943,-16.48500846042249,-1272.9748526836388,-1204.187326708933
1.75,0.65,1.5,60.0,60.0,25.0,62,10,-245.63624363574652,-127.14056368047494,-906.3215667597004,121.72856091590428,11.299288613823336,2,5,-1146.0705245461943,-18.48500846042249,-1272.9748526836388,-1204.187326708933
1.75,0.65,1.5,60.0,60.0,25.0,62,12,-271.6362436357465,-147.14056368047494,-946.3215667597004,107.72856091590428,-12.700711386176664,1,5,-1270.0705245461943,-20.48500846042249,-1272.9748526836388,-1204.187326708933
1.75,0.65,1.5,60.0,60.0,35.0,62,0,-217.67575084403546,38.030331226527835,-539.1524917580259,148.67686533842374,90.56894956675144,3,5,-479.5520964703585,-7.734711233392879,-1230.8674800269466,-1228.2248996224864
1.75,0.65,1.5,60.0,60.0,35.0,62,2,-243.67575084403546,18.030331226527835,-579.1524917580259,134.67686533842374,66.56894956675144,3,5,-603.5520964703585,-9.73471123339288,-1230.8674800269466,-1228.2248996224864
1.75,0.65,1.5,60.0,60.0,35.0,62,4,-269.67575084403546,-1.969668773472165,-619.1524917580259,120.67686533842374,42.56894956675144,2,5,-727.5520964703585,-11.73471123339288,-1230.8674800269466,-1228.2248996224864
1.75,0.65,1.5,60.0,60.0,35.0,62,6,-295.67575084403546,-21.969668773472165,-659.1524917580259,106.67686533842374,18.56894956675144,2,5,-851.5520964703585,-13.73471123339288,-1230.8674800269466,-1228.2248996224864
1.75,0.65,1.5,60.0,60.0,35.0,62,8,-321.67575084403546,-41.969668773472165,-699.1524917580259,92.67686533842374,-5.431050433248561,1,5,-975.5520964703585,-15.73471123339288,-1230.8674800269466,-1228.2248996224864
1.75,0.65,1.5,60.0,60.0,35.0,62,10,-347.67575084403546,-61.969668773472165,-739.1524917580259,78.67686533842374,-29.43105043324856,1,5,-1099.5520964703585,-17.73471123339288,-1230.8674800269466,-1228.2248996224864
1.75,0.65,1.5,60.0,60.0,35.0,62,12,-373.67575084403546,-81.96966877347216,-779.1524917580259,64.67686533842374,-53.43105043324856,1,5,-1223.5520964703585,-19.73471123339288,-1230.8674800269466,-1228.2248996224864
1.75,0.65,1.5,60.0,60.0,50.0,62,0,-353.3267822739773,115.52344844220019,-371.26208701466396,146.6203300421775,75.12405346721933,3,5,-387.32103733704434,-6.247113505436199,-1138.6364208936325,-1135.9938404891725
1.75,0.65,1.5,60.0,60.0,50.0,62,2,-379.3267822739773,95.52344844220019,-411.26208701466396,132.6203300421775,51.124053467219326,3,5,-511.32103733704434,-8.247113505436198,-1138.6364208936325,-1135.9938404891725
1.75,0.65,1.5,60.0,60.0,50.0,62,4,-405.3267822739773,75.52344844220019,-451.26208701466396,118.6203300421775,27.124053467219326,3,5,-635.3210373370443,-10.247113505436198,-1138.6364208936325,-1135.9938404891725
1.75,0.65,1.5,60.0,60.0,50.0,62,6,-431.3267822739773,55.5234484422002,-491.26208701466396,104.6203300421775,3.1240534672193263,3,5,-759.3210373370443,-12.247113505436198,-1138.6364208936325,-1135.9938404891725
1.75,0.65,1.5,60.0,60.0,50.0,62,8,-457.3267822739773,35.5234484422002,-531.262087014664,90.6203300421775,-20.875946532780674,2,5,-883.3210373370443,-14.247113505436198,-1138.6364208936325,-1135.9938404891725
1.75,0.65,1.5,60.0,60.0,50.0,62,10,-483.3267822739773,15.523448442200197,-571.262087014664,76.6203300421775,-44.875946532780674,2,5,-1007.3210373370443,-16.2471135054362,-1138.6364208936325,-1135.9938404891725
1.75,0.65,1.5,60.0,60.0,50.0,62,12,-509.3267822739773,-4.476551557799803,-611.262087014664,62.6203300421775,-68.87594653278067,1,5,-1131.3210373370443,-18.2471135054362,-1138.6364208936325,-1135.9938404891725
1.75,0.65,1.5,90.0,20.0,15.0,67,0,-36.362983968116396,-8.41020887826636,-45.8697390668097,61.9278425057179,68.92674969196023,2,5,40.211660284485674,0.6001740340968011,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,90.0,20.0,15.0,67,2,-64.3629839681164,-30.41020887826636,-89.8697390668097,47.9278425057179,42.926749691960225,2,5,-93.78833971551433,-1.3998259659031989,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,90.0,20.0,15.0,67,4,-92.3629839681164,-52.41020887826636,-133.8697390668097,33.9278425057179,16.926749691960225,2,5,-227.78833971551433,-3.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,90.0,20.0,15.0,67,6,-120.3629839681164,-74.41020887826636,-177.8697390668097,19.927842505717898,-9.073250308039775,1,5,-361.7883397155143,-5.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,90.0,20.0,15.0,67,8,-148.3629839681164,-96.41020887826636,-221.8697390668097,5.927842505717898,-35.073250308039775,1,5,-495.7883397155143,-7.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,90.0,20.0,15.0,67,10,-176.3629839681164,-118.41020887826636,-265.8697390668097,-8.072157494282102,-61.073250308039775,0,5,-629.7883397155143,-9.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,90.0,20.0,15.0,67,12,-204.3629839681164,-140.41020887826636,-309.8697390668097,-22.072157494282102,-87.07325030803977,0,5,-763.7883397155143,-11.399825965903199,-662.4699224177161,-657.619673056809
1.75,0.65,1.5,90.0,20.0,25.0,64,0,47.13553302035936,-2.8634717742778406,-338.5971656306415,49.81123521338082,36.081475066388435,3,5,-208.43239410479077,-3.256756157887356,-894.4476831358655,-876.2637274460855
1.75,0.65,1.5,90.0,20.0,25.0,64,2,19.13553302035936,-24.86347177427784,-378.5971656306415,35.81123521338082,12.081475066388435,3,5,-336.4323941047908,-5.256756157887356,-894.4476831358655,-876.2637274460855
1.75,0.65,1.5,90.0,20.0,25.0,64,4,-8.864466979640639,-46.86347177427784,-418.5971656306415,21.81123521338082,-11.918524933611565,1,5,-464.4323941047908,-7.256756157887356,-894.4476831358655,-876.2637274460855
1.75,0.65,1.5,90.0,20.0,25.0,64,6,-36.86446697964064,-68.86347177427784,-458.5971656306415,7.811235213380819,-35.918524933611565,1,5,-592.4323941047908,-9.256756157887356,-894.4476831358655,-876.2637274460855
1.75,0.65,1.5,90.0,20.0,25.0,64,8,-64.86446697964064,-90.86347177427784,-498.5971656306415,-6.188764786619181,-59.918524933611565,0,5,-720.4323941047908,-11.256756157887356,-894.4476831358655,-876.2637274460855
1.75,0.65,1.5,90.0,20.0,25.0,64,10,-92.86446697964064,-112.86347177427784,-538.5971656306415,-20.18876478661918,-83.91852493361156,0,5,-848.4323941047908,-13.256756157887356,-894.4476831358655,-876.2637274460855
1.75,0.65,1.5,90.0,20.0,25.0,64,12,-120.86446697964064,-134.86347177427785,-578.5971656306415,-34.18876478661918,-107.91852493361156,0,5,-976.4323941047908,-15.256756157887356,-894.4476831358655,-876.2637274460855
